url,name,ingredients,description
https://www.povarenok.ru/recipes/show/36801/,"""Русские роллы""","{'Семга': '500 г', 'Сыр плавленый': '400 г', 'Лаваш': '4 шт', 'Зелень': '1 пуч.'}","Рецепт прост в приготовлении. Можно подать на стол не только членам семьи, но и гостям."
https://www.povarenok.ru/recipes/show/105123/,Куриные крылышки с овощами и рисом,"{'Крылья куриные': '1 кг', 'Рис': '200 г', 'Перец болгарский': '1 горст.', 'Морковь': '1 шт', 'Лук репчатый': '1 шт', 'Соус': '4 ст. л.', 'Тимьян': '1 ч. л.', 'Томатная паста': '0,5 ч. л.', 'Вода': '1 стак.', 'Соль': None, 'Перец черный': None}","Это блюдо станет для вас хорошим обедом или ужином. Вкусно, сытно и для всей семьи) Готовила я его из того, что нашла в холодильнике, вы можете добавлять в этот рецепт разные овощи, специи в любом количестве и на ваш вкус, главное чтоб в меру!)"
https://www.povarenok.ru/recipes/show/30034/,Клубничное мороженое,"{'Клубника': '300 г', 'Сметана': '400 г', 'Яйцо куриное': '1 шт', 'Сахарная пудра': '80 г'}",Освежающее лакомство.
https://www.povarenok.ru/recipes/show/119005/,"Сушки, начиненные куриным фаршем и сыром","{'Молоко': '1 л', 'Фарш куриный': '350 г', 'Сыр голландский': '120 г', 'Лук репчатый': '1 шт', 'Сушки': '350 г'}","Увидела этот рецепт в одной передаче. Приглянулся тем, что можно приготовить к праздничному столу вкусную закуску за считанное время и деньги. Интересное сочетание сладких бубликов и куриного фарша. Угощайтесь, друзья!"
https://www.povarenok.ru/recipes/show/29699/,Шоколадная фантазия,"{'Яйцо куриное': '2 шт', 'Молоко': '1/2 стак.', 'Сахар': '1/2 стак.', 'Какао-порошок': '1 ст. л.', 'Мука пшеничная': '1 ч. л.'}",Прекрасная добавка к десертам.
https://www.povarenok.ru/recipes/show/94350/,Картофельно-творожные оладьи,"{'Пюре картофельное': '250 г', 'Творог': '250 г', 'Яйцо куриное': '1 шт', 'Хлопья злаковые': '6 ст. л.', 'Масло оливковое': '3 ст. л.', 'Соль': '1/4 ч. л.', 'Сахар': '1/2 ч. л.', 'Разрыхлитель теста': '1 ч. л.'}","Картофельное пюре, оставшееся с ужина, утром можно превратить в сытный и полезный завтрак, дополнив его еще несколькими ингредиентами. А именно в картофельно-творожные оладьи, которые получаются нежными, необычными и очень вкусными."
https://www.povarenok.ru/recipes/show/137833/,Суп из брокколи с куриным мясом,"{'Окорочок куриный': '1 шт', 'Суповой набор': '300 г', 'Картофель': '12 шт', 'Брокколи': '900 г', 'Лук репчатый': '1 шт', 'Морковь': '1 шт', 'Соль': '1 ч. л.', 'Приправа': '2 ч. л.', 'Лист лавровый': '2 шт', 'Томатная паста': '1 ст. л.'}",Суп получается очень наваристым и вкусным!
https://www.povarenok.ru/recipes/show/16895/,"Печенье ""Нежный лимонный хруст""","{'Желток яичный': '2 шт', 'Сахар': '1 стак.', 'Масло сливочное': '125 г', 'Мука пшеничная': '2 стак.', 'Разрыхлитель теста': '1 ч. л.', 'Лимон': '2 шт', 'Тмин': '1 ч. л.'}","Очень нежные, но в то же время хрустящие печенки, с большим содержанием лимона и ещe кое-чего. Это ""кое-что"", добавило обалденную неповторимую нотку этому печенью."
https://www.povarenok.ru/recipes/show/164066/,Творожный кулич с клюквой,"{'Мука пшеничная': '250 г', 'Масло сливочное': '50 г', 'Сахар': '80 г', 'Молоко': '100 мл', 'Яйцо куриное': '1 шт', 'Творог': '130 г', 'Дрожжи': '10 г', 'Клюква': '30 г', 'Коньяк': '2 ст. л.'}","Пористый, слегка влажноватый мякиш и кусочки кисленькой клюквы в сладком тесте- именно такой творожный кулич я всегда хотела испечь. Пробовала несколько рецептов, но они меня не устроили- то слишком похоже на кекс, то слишком много творога. Этот рецепт оказался идеальным для меня и моей семьи. А испечь это чудо мне помогла моя помощница- хлебопечь Редмонд. Украшать можно по своему вкусу- я посыпала сахарной пудрой."
https://www.povarenok.ru/recipes/show/163518/,Салат «Впечатляющий»,"{'Баклажан': '1 шт', 'Перец сладкий': '2 шт', 'Свинина': '150 г', 'Приправа': '1 ч. л.', 'Соль': '0.7 ч. л.', 'Лук репчатый': '1 шт', 'Шампиньоны': '150 г', 'Масло растительное': '4 ст. л.', 'Яйцо куриное': '3 шт', 'Сыр твердый': '130 г', 'Майонез': '1.5 ст. л.', 'Помидор': '1 шт', 'Кинза': '1 веточ.', 'Укроп': '1 веточ.'}","Салат мясной, приготовлен из запечённых баклажан и перца с добавлением жареных грибов. Такое соседство впечатляет своим вкусом. Салат достойно выступает, как дополнение к основному блюду или может служить самостоятельной закуской."
https://www.povarenok.ru/recipes/show/147928/,"Пряничный кекс ""Новогоднее чудо""","{'Мука пшеничная': '2 стак.', 'Мед': '3 ст. л.', 'Молоко': '1 стак.', 'Масло сливочное': '120 г', 'Разрыхлитель теста': '1 ч. л.', 'Сода': '1/2 ч. л.', 'Сахар коричневый': '3/4 стак.', 'Яйцо куриное': '2 шт', 'Какао-порошок': '3 ст. л.', 'Кофе растворимый': '1 ч. л.', 'Корица': '1/2 ч. л.', 'Кислота лимонная': '1 щепот.', 'Гвоздика': '1 щепот.', 'Кардамон': '1/4 ч. л.', 'Имбирь': '1/2 ч. л.', 'Перец черный': '1/4 ч. л.', 'Глазурь': '100 г', 'Ванильный сахар': '1 ч. л.'}","Хочу представить вашему вниманию потрясающий, ароматный и праздничный кекс. В данном случае отлично подходит глазурь ТМ Dr. Oetker со вкусом марципана. Она оттеняет пряный вкус кекса и придает ему еще больший аромат и потрясающий вкус.
Кекс станет отличным продолжение праздничного ужина."
https://www.povarenok.ru/recipes/show/144844/,Брускетта с перцем и курицей,"{'Багет': '8 ломт.', 'Приправа': '1 шт', 'Филе куриное': '1/2 шт', 'Перец болгарский': '2 шт', 'Кунжут': '1 ст. л.'}","Очень вкусная, теплая закуска, станет прекрасным украшением праздничного стола и не только. Готовится все в считанные минуты. А благодаря приправе ""MAGGI® На второе для нежного филе куриной грудки"", закуска имеет очень насыщенный и необычный вкус."
https://www.povarenok.ru/recipes/show/133969/,Фигурный кекс,"{'Мука пшеничная': '3 стак.', 'Сахар': '1 стак.', 'Сметана': '1 стак.', 'Масло сливочное': '50 г', 'Яйцо куриное': '4 шт', 'Разрыхлитель теста': '1,5 ч. л.', 'Ванилин': '1/2 ч. л.', 'Соль': '1 щепот.', 'Сахарная пудра': '2 ч. л.'}","Я люблю печь, но последнее время пеку нечасто. Кексы не требуют много времени на приготовление, а получаются очень вкусными.
На сегодня кексы присутствуют в кухне каждого народа, наверное. Этот - родом из солнечного Азербайджана. Пекут такой кекс в форме барашка и укладывают на пророщенные зёрна пшеницы на праздник Навруз. У меня такой формы нет. Думаю, что и в форме цветочка он смотрится не хуже."
https://www.povarenok.ru/recipes/show/130759/,Рассольник на зиму,"{'Лук репчатый': '500 г', 'Морковь': '500 г', 'Томатная паста': '300 г', 'Крупа перловая': '300 г', 'Масло растительное': '125 мл', 'Сахар': '100 г', 'Соль': '2 ст. л.', 'Уксус': '50 мл', 'Огурец': '1,5 кг'}","Этот рассольник я заготавливаю уже 4 год. Моей семье очень нравится. Этим рецептом поделилась моя подруга, они называют его ""Завтрак туриста"" потому что едят его как первое так и второе блюдо."
https://www.povarenok.ru/recipes/show/73420/,Восточное печенье,"{'Разрыхлитель теста': '6 г', 'Ванилин': '1 г', 'Яйцо куриное': '1 шт', 'Соль': '10 г', 'Маргарин': '100 г', 'Сахарная пудра': '100 г', 'Мука пшеничная': '350 г', 'Зерно': '60 г'}",Ароматное песочное печенье для любимых деток!
https://www.povarenok.ru/recipes/show/127942/,"Сайки ""Ереванские""","{'Дрожжи': '7 г', 'Вода': '40 мл', 'Мука пшеничная': '200 г', 'Сахар': '16 г', 'Соль': '5 г', 'Маргарин': '16 г', 'Яйцо куриное': '1 шт'}","Мякиш невесомый, пуховый, сладковатый, со слегка уловимым молочным привкусом. Нежнейшая хрупкая корочка с тонким хлебным ароматом - все это ереванские сайки. Хочу их подарить прекрасной девушке Оксанке (Pilligrimka), надеюсь они порадуют ее.
Источник Борис (bvallejo) с ЖЖ и Аксиома (ХП)."
https://www.povarenok.ru/recipes/show/85422/,Овощной салат с сыром и кедровыми орехами,"{'Перец болгарский': '3 шт', 'Кукуруза': '1/2 бан.', 'Сыр твердый': '200 г', 'Листья салата': '1 вилок', 'Орехи кедровые': '1 ст. л.', 'Горчица': '2 ч. л.', 'Уксус': '2 ст. л.', 'Масло растительное': '6 ст. л.', 'Соль': 'по вкусу', 'Сахар': 'по вкусу', 'Перец черный': 'по вкусу'}",Предлагаю вашему вниманию рецепт овощного салата с сыром и кедровыми орешками
https://www.povarenok.ru/recipes/show/63573/,"Салат с лососем ""Идиот""","{'Лосось': '200 г', 'Огурец': '1 шт', 'Помидоры черри': '250 г', 'Маслины': '1 бан.', 'Кунжут': None, 'Соевый соус': '1 ч. л.', 'Сок лимонный': '1 ч. л.', 'Масло оливковое': '3 ст. л.', 'Перец черный': None, 'Зелень': '1 пуч.'}","Наверно, название для салата немного странное) Просто сам рецепт позаимствован у ресторана ""Идиот"", где сам салат называется просто ""Лососевый"". Название скучноватое, захотелось поменять. Ну, и пришлось увековечить само заведение"
https://www.povarenok.ru/recipes/show/44756/,"Творожный рулет ""Объедение""","{'Творог': '400 г', 'Сахар': '1 стак.', 'Яйцо куриное': '1 шт', 'Молоко': '5 ст. л.', 'Масло подсолнечное': '5 ст. л.', 'Сода': '0,5 ч. л.', 'Мука пшеничная': '2 стак.', 'Ванилин': None, 'Изюм': None}","Очень люблю выпечку, но так как слежу за фигурой, стараюсь выбирать рецепты без маргарина или сливочного масла. Люблю, когда блюдо не только вкусное, но и полезное. Этот рецептик - один из моих самых любимых. Нежное воздушное тесто просто тает во рту. Меняя начинку, можно хоть каждый день делать рулет с новым вкусом. Мои родные и друзья от него в восторге, всe время просят приготовить. Если ваши детки не едят творог, этот рецепт будет для вас находкой, потому что творог в тесте не чувствуется, но оно чем-то даже пышное дрожжевое напоминает."
https://www.povarenok.ru/recipes/show/142811/,Острые закусочные сигары из лаваша,"{'Лаваш': '1 шт', 'Творог': '250 г', 'Колбаса': '100 г', 'Чеснок': '1 зуб.', 'Майонез': '2 ст. л.', 'Зелень': '1 пуч.'}","Отличная, пикантная закуска и к пиву, и к кофе."
https://www.povarenok.ru/recipes/show/5317/,Канапе с селедочным маслом и луком,"{'Сельдь': '1 бан.', 'Хлеб': None, 'Масло сливочное': '100 г', 'Лук репчатый': '1 шт', 'Соль': None, 'Сахар': None, 'Уксус': None, 'Огурец': '2 шт', 'Масло подсолнечное': '4 ст. л.'}","Закусочные, красивые."
https://www.povarenok.ru/recipes/show/29239/,Ужин уставшего тайца,"{'Окорочок куриный': '1 шт', 'Огурец': '2 шт', 'Яйцо куриное': '1 шт', 'Чеснок': '3 зуб.', 'Соя': '2 ст. л.', 'Перец красный жгучий': 'по вкусу', 'Имбирь': 'по вкусу', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}","Ну не знаю, почему у меня такие вот ассоциации. Возможно, потому что аромат этого блюда напомнил мне вечер в славном ресторанчике в Таиланде. Видимо во всем виновато сочетание обжаренной с чесночком курицы, жареных огурцов и омлета со специями))) Если устал, а банальная яичница или пельмени из морозилки надоели, вполне можно устроить себе небольшой тайский вечер. Тем более, что готовится это быстро и без особых усилий. Заходите и угощайтесь)))"
https://www.povarenok.ru/recipes/show/95681/,Тарт с овсяными хлопьями и фруктами,"{'Хлопья овсяные': '150 г', 'Орехи': '200 г', 'Масло сливочное': '70 г', 'Мед': '3 ст. л.', 'Ванилин': '1 г', 'Йогурт': '400 г', 'Фрукты': None, 'Ягода': None}","Утренний тарт с овсяными хлопьями, фруктами, ягодами и йогуртом. Это восхитительная идея для завтрака. Хрустящая гранола, наполненная густым греческим йогуртом и в завершении - свежие, сочные фрукты и ягоды. Выглядит прекрасно и очень вкусный."
https://www.povarenok.ru/recipes/show/153731/,Творожно-картофельные булочки,"{'Молоко': '1 л', 'Закваска': '1 шт', 'Творог': '250 г', 'Картофель': '3 шт', 'Яйцо куриное': '1 шт', 'Мука пшеничная': '2 ст. л.', 'Соль': None, 'Масло сливочное': None}","Легкие воздушные булочки с хрустящим верхом и нежным сытным мякишем прекрасный сытный завтрак или перекус, или закуска перед основными блюдами."
https://www.povarenok.ru/recipes/show/97168/,"Рыба, запеченная с овощами","{'Рис': '3 пакет.', 'Рыба': '400 г', 'Помидоры черри': '100 г', 'Маслины': '50 г', 'Каперсы': '1 ст. л.', 'Масло оливковое': '2 ст. л.', 'Уксус': None, 'Соль': None, 'Приправа': None, 'Тимьян': '1/2 ч. л.', 'Зелень': None}","Это замечательное, яркое, красивое, легкое и сытное блюдо в средиземноморском стиле можно приготовить всего за 30 мин. Подойдёт любая, как красная, так и белая рыба, главное - не костлявая и не сухая. 
А рис - прекрасный гарнир к ней."
https://www.povarenok.ru/recipes/show/119433/,Курица с фасолью в апельсиновом соусе,"{'Филе куриное': '2 шт', 'Апельсин': '1 шт', 'Фасоль': '100 г', 'Морковь': '1 шт', 'Сметана': '2 ст. л.', 'Рис': '100 г', 'Масло растительное': None, 'Соль': None, 'Специи': None}",Для разнообразия повседневного меню предлагаю необычный рецепт из обычных продуктов.
https://www.povarenok.ru/recipes/show/29214/,Яблоко на десерт,"{'Яблоко': '1 шт', 'Банан': '1 шт', 'Сметана': '2 ст. л.', 'Сахар': '2 ч. л.', 'Сок лимонный': '2 ч. л.', 'Корица': None}","Я когда то в детстве увлекалась резьбой по дереву... Вот решила вспомнить... только уже с яблоком))) Когда начала вырезать, то рецепт родился сам по себе... Так что предлагаю его на конкурс ""Сладки вкус лета""."
https://www.povarenok.ru/recipes/show/133879/,Гречка с бастурмой и овощами,"{'Крупа гречневая': '2 стак.', 'Бастурма': '350 г', 'Лук красный': '2 шт', 'Помидор': '2 шт', 'Баклажан': '7 шт', 'Перец болгарский': '1 шт', 'Петрушка': '1 пуч.', 'Масло топленое': '1 ст. л.', 'Перец чили': '1 шт'}","Сытно, ярко и вкусно. Хрустящий лук, сочные мягкие баклажаны, рассыпчатая гречка и пряный, немного острый вкус. Угощайтесь!"
https://www.povarenok.ru/recipes/show/121847/,"Торт ""Трухлявый пень"" с блинами","{'Молоко': '150 г', 'Яйцо куриное': '3 шт', 'Мука пшеничная': '130 г', 'Соль': None, 'Сахар': '150 г', 'Разрыхлитель теста': '1 г', 'Масло растительное': '3 ст. л.', 'Творог': '200 г', 'Джем': '2 ст. л.', 'Какао-порошок': '2 ст. л.', 'Шоколад темный': '70 г', 'Ванилин': '1 г', 'Молоко сгущенное': '2 ст. л.', 'Сметана': '500 г', 'Желатин': '15 г'}","Нежный блинный торт необычной формы – один из самых простых способов оригинально порадовать себя и своих домочадцев сладеньким. Тонкие блинчики с творожено-ванильной и ягодной начинкой, залитые ванильно-сметанным кремом и и обогащающий вкус торта очень шоколадная и вкусная глазурь."
https://www.povarenok.ru/recipes/show/30309/,"Тарт с овощами и мясом ""Лето""","{'Картофель': '6 шт', 'Кабачок': '1 шт', 'Баклажан': '3 шт', 'Морковь': '2 шт', 'Лук репчатый': '3 шт', 'Капуста цветная': '1 вилок', 'Помидор': '3 шт', 'Фарш мясной': '300 г', 'Мука пшеничная': '2 ст. л.', 'Соль': None, 'Яйцо куриное': '3 шт', 'Молоко': '100 г', 'Творог': '1 пач.', 'Зелень': None, 'Сыр твердый': '100 г', 'Масло растительное': None}","Давно хотелось попробовать приготовить такой тарт - открытый овощной пирог. Спасибо огромное кулинарам best и alisa-108 за идеи, соединила их, добавила свои - получилось очень сытное, нежное, овощное-преовощное блюдо, в котором есть и мясо, и сырок, и нежная творожно-молочная заливка. Тарт объемный, красивый - украшение стола, по достоинству оценен моей семьей, которая ну никак не могла дождаться конца приготовления - такие ароматы витали по дому!"
https://www.povarenok.ru/recipes/show/164235/,Канапе с маринованными яйцами и свеклой,"{'Хлеб': '4 ломт.', 'Свекла': '100 г', 'Бекон': '150 г', 'Яйцо перепелиное': '10 шт', 'Лук зеленый': '1 пуч.'}","Предлагаю приготовить канапе с маринованными перепелиными яйцами. Смотрятся они очень нарядно и оригинально, а готовятся легко и просто, конечно, если у вас есть маринованные яйца и свекла. Замариновать их тоже несложно, готовы будут уже через сутки."
https://www.povarenok.ru/recipes/show/165899/,Волованы с красной рыбой,"{'Тесто слоеное': '250 г', 'Яйцо куриное': '1 шт', 'Форель': '100 г', 'Сыр творожный': '100 г', 'Укроп': 'по вкусу'}","Делаем закуску с красной рыбой - вкусно, быстро и просто!
Волованы можно приготовить заранее, я готовила накануне дня Рождения) А в праздник просто выложить желаемую начинку и украсить по желанию! Сделать волованы можно любой формы)
У меня начинка с красной рыбой и творожным сыром. Вкусно и сочно!"
https://www.povarenok.ru/recipes/show/5873/,"Куриные оладьи ""Солнечный зайчик""","{'Филе куриное': '1 кг', 'Сливки': '200 мл', 'Яйцо куриное': '1 шт', 'Куркума': '1/3 ч. л.', 'Майонез': '2 ст. л.', 'Мука пшеничная': '50 г', 'Вода': '50 мл', 'Перец черный': None, 'Соль': None, 'Перец душистый': None}",Мой собственный семейный рецепт.
https://www.povarenok.ru/recipes/show/99962/,Тутманик с яблоками и корицей,"{'Молоко': '0.5 стак.', 'Яйцо куриное': '3 шт', 'Сметана': '0.5 стак.', 'Сода': '1 ч. л.', 'Дрожжи': '1 пакет.', 'Сахар коричневый': '1 стак.', 'Соль': '1 ч. л.', 'Мука пшеничная': '700 г', 'Яблоко': '2 шт', 'Айва': '1 шт', 'Корица': 'по вкусу', 'Масло сливочное': '150 г'}","Тутманик - это блюдо болгарской кухни и по оригинальному рецепту его готовят с брынзой. Поварята уже представляли здесь этот чудный пирог в своих вариантах. Я попробовала испечь его со сладкой, ароматной, яблочно --айвовой с корицей начинкой. Моим домочадцам понравилось, быть может, и вам придется по вкусу. Посвящаю этот сладкий подарок Наташеньке (Natalia Ok)!"
https://www.povarenok.ru/recipes/show/71072/,Быстрый чизкейк в микроволновке,"{'Печенье': '1 пач.', 'Шоколад молочный': '100 г', 'Арахис': '50 г', 'Масло сливочное': '60 г', 'Сыр сливочный': '200 г', 'Сметана': '400 г', 'Сахар': '100 г', 'Яйцо куриное': '1 шт'}","Давно хотела попробовать приготовить чизкейк. Но классические рецепты отпугивали меня выпечкой на водяной бане, рецепты без выпечки - использованием сырых яиц. Так бы и остались мы без чизкейка, если бы здесь, на Поваренке, я не натолкнулась на рецепт чизкейка в микроволновке - гениальная идея! Объединив несколько рецептов и немного поэкспериментировав, я получила рецепт чизкейка, который теперь является одним из любимых десертов в нашей семье."
https://www.povarenok.ru/recipes/show/131981/,Картофельная запеканка с белым соусом,"{'Картофель': '7 шт', 'Лук репчатый': '1 шт', 'Перец болгарский': '1 шт', 'Помидор': '1 шт', 'Баклажан': '1 шт', 'Масло растительное': '1 ст. л.', 'Фарш индюшачий': '500 г', 'Желток яичный': '4 шт', 'Сливки': '200 мл', 'Масло сливочное': '30 г', 'Специи': 'по вкусу', 'Сыр мягкий': '50 г', 'Мука пшеничная': '1 ст. л.', 'Крахмал картофельный': '1 ч. л.', 'Грибы': '200 г'}","Доброго дня, друзья! Я готовлю в последнее время крайне редко, а уж запеканку с картофелем раз в год. И хочется чтобы она была особенной. На сайте много замечательных рецептов, предложу свой вариант. Навеян он осенью, хотелось сделать ее красивой и яркой. По-моему все прекрасно получилось. Сытная запеканочка со слайсами картофеля, индейкой, овощным ассорти и ""безбелковой"" заливкой. Прошу к столу!"
https://www.povarenok.ru/recipes/show/162690/,"Торт без выпечки ""Шоколадное безумие""","{'Шоколад белый': '50 г', 'Печенье': '200 г', 'Орехи грецкие': '100 г', 'Шоколад темный': '350 г', 'Сливки': '350 мл', 'Масло сливочное': '100 г', 'Какао-порошок': '3 ст. л.'}","Красивый вид, потрясающий насыщенный шоколадный вкус. При этом не надо возиться с коржами, бисквитами, заморачиваться кремом. Всего несколько маленьких и легких этапов приготовления, Справится под силу любой хозяйке. Рецепт однозначно стоит того, чтобы его приготовить."
https://www.povarenok.ru/recipes/show/135092/,"Главная  > 
  Рецепты
        > 
    
версия для печати","{'Фарш мясной': '500 г', 'Ветчина': '300 г', 'Сыр твердый': '300 г', 'Бекон': '100 г', 'Молоко': '100 г', 'Пармезан': '70 г', 'Томатная паста': '50 г', 'Вешенки': '300 г', 'Чеснок': '2 зуб.', 'Рис': '1,5 стак.', 'Морковь': '1 шт', 'Лук репчатый': '1 шт', 'Масло оливковое': '3 ст. л.', 'Сельдерей черешковый': '1 шт', 'Орех мускатный': '1/4 ч. л.', 'Перец черный': None, 'Соль': None}",Грибное блюдо с мясом и рисом от Помидорки
https://www.povarenok.ru/recipes/show/97404/,Суп-пюре из смеси бобовых с курицей,"{'Бобы': '1,5 стак.', 'Бедро куриное': '2 шт', 'Лук репчатый': '2 шт', 'Морковь': '3 шт', 'Масло подсолнечное': '2 ст. л.', 'Вино красное полусухое': '30 мл', 'Тимьян': '2 веточ.', 'Кардамон': '2 шт', 'Лист лавровый': '1 шт', 'Перец черный': 'по вкусу', 'Соль': 'по вкусу'}","Это моя вольная фантазия на тему бобовой смеси, хотя... может быть, кто-то уже и фантазировал на эту тему.
Предлагаю попробовать очень вкусный супчик, сытный и полезный."
https://www.povarenok.ru/recipes/show/33015/,Куриная печень со сливовой подливой,"{'Печень куриная': '500 г', 'Слива': '200 г', 'Мука пшеничная': '2 ст. л.', 'Вино белое сухое': '200 мл', 'Сахарная пудра': '4 ст. л.', 'Масло сливочное': '1 ст. л.', 'Масло растительное': None, 'Специи': 'по вкусу'}","Из свежего номера Школы Гастронома. Готовила сегодня на ужин. Очень вкусно! Сочно, нежно и просто готовится."
https://www.povarenok.ru/recipes/show/42512/,"Десерт ""Неожиданная гостья""","{'Печенье': '10 шт', 'Сырок творожный': '3 шт', 'Банан': '2 шт', 'Сливки': None}","Неожиданно пришла гостья, и этот легкий десерт очень пригодился. Готовится  быстро и подходит к внезапному приходу гостей."
https://www.povarenok.ru/recipes/show/132596/,Фрикадельки с овощным соусом,"{'Фрикадельки': '600 г', 'Лук репчатый': '1 шт', 'Перец болгарский': '1 шт', 'Морковь': '1/2 шт', 'Томаты вяленые': '5 шт', 'Сок томатный': '50 мл', 'Соевый соус': '3 ст. л.', 'Баклажан': '1 шт', 'Масло растительное': '2 ст. л.'}","Мне кажется, у многих хозяек припасены фрикадельки в морозилке. Предлагаю приготовить из них вкусное и сытное осеннее блюдо."
https://www.povarenok.ru/recipes/show/20889/,"Французский пирог с сыром, зеленью и салом","{'Тесто слоеное': '250 г', 'Сухари панировочные': '1 ст. л.', 'Лук репчатый': '2 шт', 'Сало': '150 г', 'Сыр твердый': '250 г', 'Сметана': '200 г', 'Яйцо куриное': '4 шт', 'Петрушка': '3 ст. л.', 'Масло растительное': None, 'Соль': None, 'Перец черный': None}","Не удивляйтесь, что пирог испечен с салом!Несмотря на это он получается безумно нежным, мягким и СЫРНЫМ!!!!Обилие сыра и зелени под сметанным соусом подчеркивается ароматными кусочками  копченого сала. Основа-слоеное тесто. Это очень и очень вкусно!"
https://www.povarenok.ru/recipes/show/84531/,Слоеные завитушки с яблочной начинкой,"{'Тесто слоеное бездрожжевое': '500 г', 'Яблоко': '700 г', 'Сахар коричневый': '100 г', 'Масло сливочное': '50 г', 'Крахмал картофельный': '1 ч. л.', 'Мед': '1 ст. л.', 'Яйцо куриное': '1 шт'}","Если у вас в морозилке лежит слоеное тесто, приготовьте этот вкусный и красивый пирог с яблоками. Начинку по желанию можно заменить на другие фрукты-ягоды"
https://www.povarenok.ru/recipes/show/9918/,Самоса по-индийски,"{'Мука пшеничная': None, 'Вода': None, 'Масло растительное': None, 'Соль': None, 'Картофель': '500 г', 'Перец чили': '1 ч. л.', 'Зира': '1 ч. л.', 'Имбирь': '1 ч. л.', 'Кориандр': '2 ч. л.', 'Перец красный жгучий': '1/2 ч. л.', 'Сок лимонный': '1/2 ч. л.'}","Наши друзья, приехавшие посмотреть Индию и успевшие пожить в доме у своего одногруппника, жаловались мне ""Они все 3 дня кормили нас пирожками с перцем!"". Представляю вашему вниманию ""пирожки с перцем"", но, чтобы с вами не случился приступ гастрита, перчик положила всего один, впрочем, после обжарки начинки его можно убрать или не класть совсем. Итак, самая популярная уличная snack. Публикую по просьбе ув. Calipso."
https://www.povarenok.ru/recipes/show/95127/,Куриные ножки с абрикосами,"{'Масло сливочное': None, 'Лук репчатый': '2 шт', 'Голень куриная': '8 шт', 'Приправа': '2 ст. л.', 'Абрикос': '16 шт', 'Изюм': '50 г', 'Бульон': '200 мл', 'Петрушка': '1/2 пуч.'}",Куриные ножки с абрикосами.
https://www.povarenok.ru/recipes/show/37882/,Свекольный салат с апельсинами под коньячно-медовым соусом,"{'Свекла': '2-3 шт', 'Сок апельсиновый': '1 стак.', 'Апельсин': '1 шт', 'Мед': '2 ст. л.', 'Коньяк': '2 ст. л.', 'Цедра апельсина': None, 'Орехи кедровые': None}","Салат из свеклы с апельсинами под коньячно-медовым соусом. Очень необычный вариант использования самой обычной свеклы, а кроме того отличный повод «утилизировать» новогодние «спиртные остатки». Этот салатик с необычным и свежим вкусом поверг в изумление и восторг моих гостей на посленовогодней вечеринке. Попробуйте и вы…"
https://www.povarenok.ru/recipes/show/24818/,Kозинаки из детства,"{'Хлопья овсяные': None, 'Сахар': None}",Вспомнил рецепт из детства...
https://www.povarenok.ru/recipes/show/17414/,Пельмени в горшочках,"{'Морковь': '1 шт', 'Печень свиная': '300 г', 'Лук репчатый': '3 шт', 'Чеснок': '3-4 зуб.', 'Говядина': '250 г', 'Свинина': '250 г', 'Вода': '500 мл', 'Яйцо куриное': '1 шт', 'Мука пшеничная': '1 кг', 'Соль': None, 'Специи': None, 'Масло растительное': None}","Вкусно, сытно, оригинально"
https://www.povarenok.ru/recipes/show/134706/,Салат из помидоров с фетой,"{'Помидор': '3 шт', 'Фета': '200 г', 'Укроп': '1 пуч.', 'Чеснок': '2 зуб.', 'Масло растительное': '4 ст. л.', 'Горчица': '1 ч. л.', 'Соль': '1 ч. л.'}",Этот вкусненький салат подойдет на все случаи жизни и не повредит фигуре.
https://www.povarenok.ru/recipes/show/108503/,Оладьи из манной каши,"{'Крупа манная': '1/2 стак.', 'Мука пшеничная': '1 стак.', 'Молоко': '2 стак.', 'Масло сливочное': '50 г', 'Яйцо куриное': '2 шт', 'Сахар': '2 ст. л.', 'Соль': None, 'Масло растительное': '2 ст. л.'}",Вкусные оладушки понравятся всем любителям и не любителям манной каши.
https://www.povarenok.ru/recipes/show/133446/,Тонкие французские блинчики,"{'Мука пшеничная': '100 г', 'Яйцо куриное': '1 шт', 'Желток яичный': '2 шт', 'Молоко': '300 мл', 'Соль': '1 щепот.', 'Сахар': '2,5 ст. л.', 'Масло растительное': '1 ст. л.', 'Масло сливочное': '30 г', 'Глазурь': None}","Рецепты вкусных, изящных французских блинчиков были известны еще со времен Пушкина. В середине XIX века французы даже собирались объявить блины своим национальным блюдом. Предлагаю вам приготовить ароматные французские блинчики вместе со мной. Выпекаем блинчики...:)"
https://www.povarenok.ru/recipes/show/114007/,Смузи из киви,"{'Киви': '2 шт', 'Банан': '1 шт', 'Йогурт': '100 мл', 'Сок яблочный': '50 мл', 'Мед': '1 ч. л.', 'Хлопья овсяные': '1 ст. л.'}","Очень люблю смузи, для меня такое блюдо идеально, оно не создает тяжести в желудке и снабжает организм дневной нормой витаминов и минералов."
https://www.povarenok.ru/recipes/show/23030/,"Картофель, запеченный с куриным мясом","{'Картофель': '6 шт', 'Окорочок куриный': '1 шт', 'Сыр твердый': '100 г', 'Майонез': '100 г', 'Соль': None}","Простое, но ужасно вкусное блюдо, не требующее больших физических и материальных затрат"
